symbol,sector,industry,ipo_date,sym_day0_OTC,sym_1day_ret,sym_5day_ret,sym_22day_ret,sym_91day_ret,sym_252day_ret,iwv_day0_OTC,iwv_1day_ret,iwv_5day_ret,iwv_22day_ret,iwv_91day_ret,iwv_252day_ret
LNZA,Industrials,Waste Management,9/24/21,0,-0.030302954,-0.022222154,-0.014141353,-0.026262554,-0.005050428,0.004423443,-0.002202077,-0.032460181,0.02737285,0.008749077,-0.182529685
LNZAW,----,----,9/29/23,0,-0.030302954,-0.022222154,-0.014141353,-0.026262554,-0.005050428,0.004423443,-0.002202077,-0.032460181,0.02737285,0.008749077,-0.182529685
ZFOX,Technology,Software—Infrastructure,1/7/21,0.015999985,-0.001968455,0.01870084,0.008858283,-0.02165357,-0.004921279,0.009705307,0.005310724,0.003467339,0.036604574,0.080458836,0.210259439
DALI,----,----,5/15/18,-0.002006064,0.00341703,0.009999916,0.04472362,0.064321412,-0.004628273,-0.001116718,0.005030942,0.010310433,0.032111525,0.084858878,0.062651894
LCA,Financial Services,Shell Companies,5/18/21,-0.018500042,0.007641443,-0.020886391,-0.003565955,-0.005603602,-0.00458473,-0.008363267,-0.003463271,0.016908312,0.027078643,0.078897722,-0.050089822
PLMI,Financial Services,Shell Companies,5/6/21,-0.001014125,0,-0.005076161,-0.014213232,-0.012182826,-0.00406091,0.005686645,0.008261109,-0.033084806,0.011308931,0.057309949,0.007004772
BNIX,Financial Services,Shell Companies,10/28/21,0,-0.027777751,-0.024801587,-0.023710349,-0.016865087,-0.00396825,0.007829663,0.001325449,0.015979239,0.006295882,-0.082415971,-0.178125784
BNIXR,----,----,9/29/23,0,-0.027777751,-0.024801587,-0.023710349,-0.016865087,-0.00396825,0.007829663,0.001325449,0.015979239,0.006295882,-0.082415971,-0.178125784
BNIXW,----,----,9/29/23,0,-0.027777751,-0.024801587,-0.023710349,-0.016865087,-0.00396825,0.007829663,0.001325449,0.015979239,0.006295882,-0.082415971,-0.178125784
RWAY,Financial Services,Credit Services,10/21/21,0.003890991,-0.02868219,-0.016279136,0.014593296,0.054924061,-0.003818507,0.004695222,-0.001483627,-0.003597588,0.027557527,-0.049414973,-0.205198934
JEWL,Consumer Cyclical,Luxury Goods,12/9/22,-0.44883726,0.002109753,-0.168776319,-0.259493637,-0.810126578,-0.00367768,-0.005262221,0.014327325,-0.009363512,0.01225005,0.051500101,-0.051982737
JEPQ,----,----,5/4/22,0.019860335,-0.023779167,-0.059340301,-0.04071476,-0.08539026,-0.00367768,0.027561677,-0.036327,-0.074627447,-0.043817991,-0.078252795,-0.051982737
FIXD,----,----,2/16/17,-0.000995284,0.000996634,0.005419431,-0.005976891,0.01295078,-0.00367712,-0.000930134,0.001145663,0.005800834,0.009309856,0.033610326,0.175097733
SDVY,----,----,11/3/17,-0.001504548,0.000200687,-0.008538458,0.044701181,0.081515126,-0.003558843,0.002160122,0.001893693,-0.002221214,0.018353871,0.070245836,0.067142918
CDAQU,Financial Services,Shell Companies,10/15/21,-0.001017317,0.002036707,0.001018353,0.010183339,0.009164985,-0.003054963,0.000755676,0.003360002,0.017894571,0.046662574,-0.056183508,-0.20773137
CDAQW,----,----,9/28/23,-0.001017317,0.002036707,0.001018353,0.010183339,0.009164985,-0.003054963,0.000755676,0.003360002,0.017894571,0.046662574,-0.056183508,-0.20773137
SLAM,Financial Services,Shell Companies,4/16/21,-0.002028347,-0.003048753,-0.004065037,-0.001016283,-0.019308997,-0.003048753,-0.000600144,-0.006605872,-0.012451086,-0.01016911,0.064880051,0.041386055
LCAA,Financial Services,Shell Companies,5/6/21,0,0,0,-0.008121819,-0.013197981,-0.003045755,0.005686645,0.008261109,-0.033084679,0.011308868,0.057309886,0.007004772
GATEU,Financial Services,Shell Companies,10/1/21,0.004036323,0.002010096,0,0,0.005025145,-0.003015049,0.008167617,-0.012869175,0.009419366,0.059190602,0.03406345,-0.186816014
SNTI,Healthcare,Biotechnology,5/26/21,-0.002000046,0.007014093,0.001002027,-0.003005985,-0.01102201,-0.003005985,0.001885208,0.001841664,0.00492435,0.025240968,0.024974128,-0.081413219
DPCSU,Financial Services,Shell Companies,11/9/21,-0.000992977,0,0.000993964,0.011928418,-0.002982175,-0.002982175,-0.005162039,-0.009440825,-0.001009077,-0.015746849,-0.063247497,-0.193175061
DPCSW,----,----,9/27/23,-0.000992977,0,0.000993964,0.011928418,-0.002982175,-0.002982175,-0.005162039,-0.009440825,-0.001009077,-0.015746849,-0.063247497,-0.193175061
XPDBU,Financial Services,Shell Companies,12/10/21,0.006000042,0.01689852,0.011928418,0.014910498,0.00695822,-0.002982175,0.001055651,-0.009183074,-0.011444285,-0.001670169,-0.071789457,-0.164220255
XPDBW,----,----,9/29/23,0.006000042,0.01689852,0.011928418,0.014910498,0.00695822,-0.002982175,0.001055651,-0.009183074,-0.011444285,-0.001670169,-0.071789457,-0.164220255
GAMC,Financial Services,Shell Companies,5/7/21,-0.386312485,0,-0.016498692,-0.018229952,-0.008045674,-0.002953486,0.006606053,-0.011136754,-0.030387475,0.004653551,0.057854148,-0.037527841
OHAAU,Financial Services,Shell Companies,10/27/21,-0.002006064,0.003015049,0,0.014070387,0.002010096,-0.002663291,-0.007792938,0.010980832,0.020845072,0.006477074,-0.0963453,-0.164914212
OHAAW,----,----,9/29/23,-0.002006064,0.003015049,0,0.014070387,0.002010096,-0.002663291,-0.007792938,0.010980832,0.020845072,0.006477074,-0.0963453,-0.164914212
GGR,Consumer Cyclical,Auto Manufacturers,3/1/21,-0.014851541,-0.003015049,-0.009045242,-0.016080387,-0.025125629,-0.00201,0.010000437,-0.009306425,-0.020780316,0.006732004,0.095371672,0.09537759
GGROW,----,----,9/28/23,-0.014851541,-0.003015049,-0.009045242,-0.016080387,-0.025125629,-0.00201,0.010000437,-0.009306425,-0.020780316,0.006732004,0.095371672,0.09537759
ROCLU,Financial Services,Shell Companies,12/1/21,-0.000996937,-0.000998027,0,-0.005988066,0.002993985,-0.001996054,-0.025226918,0.015436935,0.039008567,0.053052445,-0.030332336,-0.097574152
ROCLW,----,----,9/29/23,-0.000996937,-0.000998027,0,-0.005988066,0.002993985,-0.001996054,-0.025226918,0.015436935,0.039008567,0.053052445,-0.030332336,-0.097574152
ROE,----,----,8/1/23,0.00019917,-0.006851232,-0.001633202,-0.022983492,0.002993985,-0.001996054,0.000266421,-0.014229106,-0.013962836,-0.015979211,-0.030332336,-0.097574152
FIACU,Financial Services,Shell Companies,10/28/21,-0.002976164,0.000995048,0.006965144,0.005970096,-0.001990095,-0.001990095,0.007829663,0.00132568,0.01597959,0.006296114,-0.082415875,-0.178125652
FIACW,----,----,9/28/23,-0.002976164,0.000995048,0.006965144,0.005970096,-0.001990095,-0.001990095,0.007829663,0.00132568,0.01597959,0.006296114,-0.082415875,-0.178125652
SMAPU,Financial Services,Shell Companies,10/19/21,0.001994064,0.000995048,0.009950192,0.019900478,0.004975143,-0.001990095,0.002923095,0.004147853,0.01117253,0.036282748,-0.045383991,-0.1850988
SMAPW,----,----,9/29/23,0.001994064,0.000995048,0.009950192,0.019900478,0.004975143,-0.001990095,0.002923095,0.004147853,0.01117253,0.036282748,-0.045383991,-0.1850988
DUNEU,Financial Services,Shell Companies,12/18/20,-0.002955639,0.005434813,0.009881461,0.083003969,-0.00494073,-0.001976236,-0.005530805,-0.001537255,0.003210475,0.044944927,0.132594446,0.231221007
DUNEW,----,----,9/29/23,-0.002955639,0.005434813,0.009881461,0.083003969,-0.00494073,-0.001976236,-0.005530805,-0.001537255,0.003210475,0.044944927,0.132594446,0.231221007
AFRI,Consumer Defensive,Farm Products,2/5/21,-0.004878067,-0.00490198,0,-0.022548975,-0.020588239,-0.001960736,-0.001408098,0.009186834,0.01115235,-0.004273011,0.081180778,0.116885679
AFRIW,----,----,9/29/23,-0.004878067,-0.00490198,0,-0.022548975,-0.020588239,-0.001960736,-0.001408098,0.009186834,0.01115235,-0.004273011,0.081180778,0.116885679
USVN,----,----,3/28/23,0,-0.001962919,0.007511302,0.00412626,-0.025516869,-0.001206928,0.000923852,0.014372955,0.037800553,0.037448911,0.142160804,0.04009086
USVM,----,----,10/27/17,0.002590695,-0.012919845,-0.00576437,0.01908165,0.033555748,-0.001206928,0.005063819,-0.004252914,-0.001177499,0.020414844,0.084424223,0.04009086
CTCX,Healthcare,Biotechnology,9/23/21,-0.028884458,0,-0.010256449,-0.00410256,-0.013333345,-0.001025665,0.007976477,0.00049751,-0.020849449,0.022604237,0.002736394,-0.167564539
CTCXW,----,----,9/28/23,-0.028884458,0,-0.010256449,-0.00410256,-0.013333345,-0.001025665,0.007976477,0.00049751,-0.020849449,0.022604237,0.002736394,-0.167564539
ECX,Consumer Cyclical,Auto Parts,3/31/21,-0.019999981,-0.01020412,-0.013265318,-0.008163257,-0.014285749,-0.001020431,0.002112111,0.013025504,0.024575387,0.052733636,0.109090841,0.143370539
ECXWW,----,----,9/26/23,-0.019999981,-0.01020412,-0.013265318,-0.008163257,-0.014285749,-0.001020431,0.002112111,0.013025504,0.024575387,0.052733636,0.109090841,0.143370539
RMGC,Financial Services,Shell Companies,3/30/21,-0.005076161,0,0.003571413,0.016326515,-0.011224552,-0.001020431,0.002291408,0.00436059,0.029762961,0.064055929,0.114903225,0.13302846
NBSTU,Financial Services,Shell Companies,3/23/21,0.001015155,-0.002028347,0.002028444,0.014198818,0.012170374,-0.001014125,-0.007920416,-0.007556704,0.011545393,0.056249879,0.116904119,0.119127076
NBSTW,----,----,9/29/23,0.001015155,-0.002028347,0.002028444,0.014198818,0.012170374,-0.001014125,-0.007920416,-0.007556704,0.011545393,0.056249879,0.116904119,0.119127076
SWVL,Technology,Software—Application,3/15/21,0.014285714,-0.010060362,-0.003018109,-0.009054326,-0.02917505,-0.001006036,0.005373631,-0.003257108,-0.017329299,0.031502733,0.085955235,0.031164043
SWVLW,----,----,9/29/23,0.014285714,-0.010060362,-0.003018109,-0.009054326,-0.02917505,-0.001006036,0.005373631,-0.003257108,-0.017329299,0.031502733,0.085955235,0.031164043
AEAEU,Financial Services,Shell Companies,10/29/21,-0.001986048,0.002985048,0.002985048,0.004975143,-0.006965239,-0.000995048,0.0069236,0.004743509,0.018495483,-0.013641397,-0.086912597,-0.160659176
AEAEW,----,----,9/28/23,-0.001986048,0.002985048,0.002985048,0.004975143,-0.006965239,-0.000995048,0.0069236,0.004743509,0.018495483,-0.013641397,-0.086912597,-0.160659176
IOACU,Financial Services,Shell Companies,10/27/21,0.001984172,-0.001980243,0,-0.000990122,-0.004950514,-0.000128793,-0.007792938,0.010980949,0.020845072,0.006477074,-0.0963453,-0.164914212
IOACW,----,----,9/29/23,0.001984172,-0.001980243,0,-0.000990122,-0.004950514,-0.000128793,-0.007792938,0.010980949,0.020845072,0.006477074,-0.0963453,-0.164914212
IBTJ,----,----,2/28/20,0.005205046,0.000313769,0.018476183,0.037070198,0.046567289,-8.50E-05,0.02274071,0.044122922,0.022466728,-0.123831715,0.076300027,0.350751848
ASPI,Basic Materials,Chemicals,11/10/22,-0.170807437,0.048689091,-0.13670412,-0.393258443,-0.677902626,0,0.01885613,0.010719254,0.000962507,0.006694104,-0.002737674,-0.081530538
ASST,Communication Services,Internet Content & Information,2/3/23,-0.396258523,-0.281690145,-0.473239428,-0.484507023,-0.443661958,0,0.002343086,-0.006678926,-0.015111074,-0.03614961,0.050313502,-0.081530538
VTRU,Consumer Defensive,Education & Training Services,9/18/20,-0.015384615,-0.064999998,-0.112500012,-0.15625,-0.022499979,0,-0.013697225,-0.011212722,-0.024227031,0.039702,0.175571342,0.368318089
SGIIU,Financial Services,Shell Companies,11/26/21,0.001988022,-0.000793688,0.005952423,-0.0079365,-0.010912664,0,-0.006357418,0.010799061,-0.007433925,0.0337483,-0.037402746,-0.12944176
SGIIW,----,----,9/29/23,0.001988022,-0.000793688,0.005952423,-0.0079365,-0.010912664,0,-0.006357418,0.010799061,-0.007433925,0.0337483,-0.037402746,-0.12944176
NPABU,Financial Services,Shell Companies,11/5/21,0.004975143,0,0.006930663,-0.007920784,-0.007920784,0,-0.00136447,0.001617744,-0.009995861,-0.012620618,-0.076123039,-0.206136954
NPABW,----,----,9/29/23,0.004975143,0,0.006930663,-0.007920784,-0.007920784,0,-0.00136447,0.001617744,-0.009995861,-0.012620618,-0.076123039,-0.206136954
LFACU,Financial Services,Shell Companies,11/26/21,0.00495542,0.002958553,0.001972338,-0.005917201,-0.007889539,0,-0.006357418,0.010798945,-0.007434041,0.033748416,-0.037402746,-0.12944176
LFACW,----,----,9/29/23,0.00495542,0.002958553,0.001972338,-0.005917201,-0.007889539,0,-0.006357418,0.010798945,-0.007434041,0.033748416,-0.037402746,-0.12944176
PGYWW,----,----,6/27/22,0,0,0,0,0,0,-0.006719736,-0.020206426,-0.020117358,0.031956597,-0.028538843,0.130955817
INAQW,Financial Services,Shell Companies,8/2/22,0,0,0,0,0,0,-0.000761262,0.015786226,0.01548999,-0.03034536,-0.027847775,0.113776132
LIFWW,----,----,9/20/22,0,0,0,0,0,0,-0.002499097,-0.017000764,-0.055272864,-0.041340142,0.047988065,0.146412906
LIFWZ,----,----,9/28/23,0,0,0,0,0,0,-0.002499097,-0.017000764,-0.055272864,-0.041340142,0.047988065,0.146412906
ZLSWU,Financial Services,Shell Companies,7/30/21,0,0.006122394,0.008163257,0.00510206,0.010204023,0,7.68E-05,-0.0012295,0.008068034,0.030159529,0.058426049,-0.074726723
ZLSWW,----,----,9/22/23,0,0.006122394,0.008163257,0.00510206,0.010204023,0,7.68E-05,-0.0012295,0.008068034,0.030159529,0.058426049,-0.074726723
ASPAU,Financial Services,Shell Companies,8/10/21,0.006992976,0,-0.002976164,0.006944414,0.028373041,0,-0.001102443,0.002093066,0.005974917,0.013053232,0.03790841,-0.081530538
ASPAW,----,----,9/28/23,0.006992976,0,-0.002976164,0.006944414,0.028373041,0,-0.001102443,0.002093066,0.005974917,0.013053232,0.03790841,-0.081530538
PETV,Healthcare,Medical Devices,9/8/14,0,0.106666734,0.380000004,-0.203333335,0.25333336,0,-0.000667795,-0.007016392,-0.008185679,-0.039596128,-0.00238357,-0.022299172
PETVW,----,----,9/29/23,0,0.106666734,0.380000004,-0.203333335,0.25333336,0,-0.000667795,-0.007016392,-0.008185679,-0.039596128,-0.00238357,-0.022299172
PETWW,Technology,Software—Application,9/28/23,0,0.106666734,0.380000004,-0.203333335,0.25333336,0,-0.000667795,-0.007016392,-0.008185679,-0.039596128,-0.00238357,-0.022299172
SSSSL,----,----,12/17/21,0.012404941,-0.00118568,0.017786555,0.014229261,0.030916806,0.000104611,-0.00055677,-0.012553268,0.023584107,-0.025329431,-0.078609216,-0.166141909
BLEUU,Financial Services,Shell Companies,11/26/21,-0.000994058,0,0.002985048,-0.002985048,-0.002985048,0.000995048,-0.006357418,0.010798829,-0.007433809,0.033748532,-0.037402804,-0.12944176
BLEUW,----,----,9/29/23,-0.000994058,0,0.002985048,-0.002985048,-0.002985048,0.000995048,-0.006357418,0.010798829,-0.007433809,0.033748532,-0.037402804,-0.12944176
MPRAU,Financial Services,Shell Companies,11/4/21,-0.002982175,0.000997032,0,0.003290129,0,0.000997032,0.001808384,0.00407973,-0.007545444,-0.029278996,-0.084303108,-0.212994573
MPRAW,Financial Services,Shell Companies,9/29/23,-0.002982175,0.000997032,0,0.003290129,0,0.000997032,0.001808384,0.00407973,-0.007545444,-0.029278996,-0.084303108,-0.212994573
MPRAU,Financial Services,Shell Companies,11/4/21,-0.002982175,0.000997032,0,0.003290129,0,0.000997032,0.001808384,0.004079731,-0.007545218,-0.029278773,-0.084302948,-0.212994484
MPRAW,Financial Services,Shell Companies,9/29/23,-0.002982175,0.000997032,0,0.003290129,0,0.000997032,0.001808384,0.004079731,-0.007545218,-0.029278773,-0.084302948,-0.212994484
INTEU,Financial Services,Shell Companies,11/3/21,0.00401606,0,0.000500011,0.005000019,0.003999996,0.001000023,0.008110482,0.003805052,0.005726007,-0.035696137,-0.102663195,-0.202178474
INTEW,----,----,9/29/23,0.00401606,0,0.000500011,0.005000019,0.003999996,0.001000023,0.008110482,0.003805052,0.005726007,-0.035696137,-0.102663195,-0.202178474
NEXT,Energy,Oil & Gas E&P,6/16/15,-0.012871298,0,0,-0.002006064,-0.007021128,0.001002936,0.00574989,0.001667578,0.013498427,0.012045735,-0.026733457,-0.006832714
EMLDU,Financial Services,Shell Companies,12/16/21,-0.002001952,-0.001003032,-0.002006064,-0.001003032,0.001002936,0.001002936,-0.014112188,-0.00667742,0.010735831,-0.021950733,-0.106148861,-0.162461055
EMLDW,----,----,9/29/23,-0.002001952,-0.001003032,-0.002006064,-0.001003032,0.001002936,0.001002936,-0.014112188,-0.00667742,0.010735831,-0.021950733,-0.106148861,-0.162461055
VCXAU,Financial Services,Shell Companies,8/11/21,0.003027218,-0.003018082,0,0.00603626,0.068410496,0.001006059,-0.00053133,0.002392641,-0.003380002,0.003038205,0.028824344,-0.062929145
VCXAW,----,----,9/29/23,0.003027218,-0.003018082,0,0.00603626,0.068410496,0.001006059,-0.00053133,0.002392641,-0.003380002,0.003038205,0.028824344,-0.062929145
DISAU,Financial Services,Shell Companies,3/24/21,-0.015999985,-0.001016283,0.004065037,0.011178827,0.01422758,0.001016283,-0.01223757,0.007641204,0.019118259,0.076675511,0.124024817,0.140264791
DISAW,----,----,9/15/23,-0.015999985,-0.001016283,0.004065037,0.011178827,0.01422758,0.001016283,-0.01223757,0.007641204,0.019118259,0.076675511,0.124024817,0.140264791
DIST,Financial Services,Shell Companies,3/30/23,-0.003921565,0,0.000984275,0.011811013,0.025590574,0.001016283,-0.001162759,0.014960815,0.007243238,0.025308251,0.107507032,0.140264791
DISTR,----,----,9/29/23,-0.003921565,0,0.000984275,0.011811013,0.025590574,0.001016283,-0.001162759,0.014960815,0.007243238,0.025308251,0.107507032,0.140264791
DISTW,----,----,9/29/23,-0.003921565,0,0.000984275,0.011811013,0.025590574,0.001016283,-0.001162759,0.014960815,0.007243238,0.025308251,0.107507032,0.140264791
DIVD,----,----,9/30/22,-0.011597701,0.026380547,0.038483714,0.108045908,0.233797042,0.001016283,-0.011742275,0.025212499,0.04641608,0.081481825,0.144915775,0.140264791
BYTS,Financial Services,Shell Companies,5/10/21,-0.011099865,0.020101994,-0.00510206,-0.016326515,-0.013265318,0.001020431,-0.012393781,-0.008124871,-0.002855703,0.013595167,0.068679683,-0.034416827
THCP,Financial Services,Shell Companies,9/10/21,-0.045142302,-0.0154162,-0.008221986,-0.00308322,0.001027773,0.001027773,-0.011859828,0.002006716,0.003824034,-0.020088981,-0.0002728,-0.096683824
UTWY,----,----,3/28/23,-0.000499331,-0.001758476,0.013667662,0.005075394,-0.059787254,0.001246265,0.000923852,0.014372955,0.037800553,0.037448911,0.142160804,0.090967493
UTWO,----,----,8/9/22,-0.000300951,0.000702294,0.00210736,-0.001505382,-0.005503453,0.001246265,-0.00267603,0.022388056,0.044063486,-0.027586709,-0.053546572,0.090967493
USTB,----,----,10/27/17,0.000279239,0.000597835,0.000398439,-0.000677171,-0.005280292,0.001852126,0.005063819,-0.004253133,-0.001178156,0.02041462,0.084423657,0.040090632
AQWA,----,----,4/12/21,0.000587571,-0.001957479,0.017225701,0.027665353,0.097886011,0.001962764,0.000731948,0.003250665,0.014912051,0.001991009,0.057672068,0.066695146
ARIZU,Financial Services,Shell Companies,11/26/21,0.002967427,-0.003944769,-0.001972432,-0.002958647,0.027613385,0.001972338,-0.006357418,0.010799064,-0.007433579,0.033748772,-0.037402406,-0.129441499
ARIZW,----,----,9/29/23,0.002967427,-0.003944769,-0.001972432,-0.002958647,0.027613385,0.001972338,-0.006357418,0.010799064,-0.007433579,0.033748772,-0.037402406,-0.129441499
WINVU,Financial Services,Shell Companies,9/15/21,0.000993071,0.002976164,0.006944414,0.013095235,0.002083324,0.001984172,0.007172343,-0.001017356,-0.026563671,-0.004970139,-0.030532829,-0.126737004
WINVW,----,----,9/20/23,0.000993071,0.002976164,0.006944414,0.013095235,0.002083324,0.001984172,0.007172343,-0.001017356,-0.026563671,-0.004970139,-0.030532829,-0.126737004
OLITU,Financial Services,Shell Companies,11/9/21,0,0.000993964,0.001988022,0.000496934,-0.001988117,0.001988022,-0.005162039,-0.009440939,-0.001008851,-0.015746624,-0.063247335,-0.193175026
OLITW,----,----,9/29/23,0,0.000993964,0.001988022,0.000496934,-0.001988117,0.001988022,-0.005162039,-0.009440939,-0.001008851,-0.015746624,-0.063247335,-0.193175026
XFINU,Financial Services,Shell Companies,10/21/21,-0.002982175,0,0.002991095,0.005982096,0.01096716,0.001994064,0.004695222,-0.001483627,-0.003597705,0.027557295,-0.049414856,-0.205198993
